id,product_code,name,value,barcode,unity_of_measurement,last_received_date,last_issued_date,quantity
1459,6101002,"XLPE  INSULATED ISI MARKED,1100V GRADE COPPE",1459,6101002,MTR,2017-12-28,2017-05-03,250
1460,6101006,"XLPE INSULATED ISI MARKED, 1100V GRADE COPPE",1460,6101006,MTR,2017-12-28,2018-06-07,190
1461,6101008,XLPE / PVC INSULATED ISI MARKED 1100 V GRADECOP,1461,6101008,MTR,2015-09-12,2015-01-03,246
1462,6102006,PVC INSULATED 1100 VOLTS GRADE ISI MARKED  H,1462,6102006,MTR,2014-03-08,2016-12-16,130
1463,6102008,XLPE / PVC INSULATED ISI MARKED.1100 V GRADEALU,1463,6102008,MTR,2015-09-12,2016-06-04,152
1464,6102009,XLPE/PVC  ISI MAKE PVC INSULATED 1100 VOLTS G,1464,6102009,MTR,2016-10-25,2017-10-16,267
1465,6102010,XLPE  INSULATED ISI MARKED1100 V GRADE ALUMIN,1465,6102010,MTR,2015-09-12,2017-09-22,37
1466,6102016,XLPE INSULATED ISI MARKED  1100 V GRADE ALUMI,1466,6102016,MTR,2017-12-28,2016-06-04,284
1467,6102018,XLPE/ PVC INSULATED 1100 VOLTS GRADE ISI MARK,1467,6102018,MTR,2016-10-25,2015-05-26,250
1468,6102021,XLPE  INSULATED ISI MARKED ARMOURED AND PV,1468,6102021,MTR,2007-04-18,2017-10-09,16
1469,6103001,PVC SHEATHED ISI   MARKED STRANDED BRIGHT A,1469,6103001,MTR,2017-12-28,2016-05-18,100
1470,6103005,PVC INSULATED ISI MARKED 1100 V GRADE FLEXIB,1470,6103005,MTR,2016-10-25,2015-11-02,96
1471,6103006,PVC INSULATED ISI MARKED 1100 V GRADE,1471,6103006,MTR,2016-10-25,2017-12-16,55
1472,6107001,PVC INSULATED UNSHEATHED SINGLE CORE STRAN,1472,6107001,MTR,2014-05-31,2016-01-25,86
1473,6107023,"TELEPHONE CABLE, TYPE: UNDERGROUND ,",1473,6107023,MTR,2016-01-11,2017-12-22,300
1474,6107035,SINGLE CORE PVC INSULATED COPPER FLEXIBLE,1474,6107035,MTR,2017-09-23,2018-06-29,500
1475,6107054,SINGLE CORE PVC INSULATED COPPER FLEXIBLE C,1475,6107054,MTR,2015-04-10,2018-02-13,200
1476,6107057,SINGLE CORE PVC INSULATED COPPER  FLEXIBLE,1476,6107057,MTR,2017-09-23,2017-09-25,400
1477,6107058,SINGLE CORE PVC INSULATED COPPER FLEXIBLE,1477,6107058,MTR,2017-09-23,2008-06-06,200
1478,6107059,PVC INSULATED AUTOMOTIVE SINGLE CORE WIRE 4,1478,6107059,MTR,2017-03-16,2016-09-01,100
1479,6107062,"TELEPHONE CABLE, TYPE: UNDERGROUND, POLYT",1479,6107062,MTR,2015-12-28,2016-04-30,460
1480,6107064,PVC INSULATED AUTOMOTIVE SINGLE CORE WIRE 1,1480,6107064,NOS,2017-01-07,2016-08-03,100
1481,6108012,SUPER ENAMELLED COPPER WINDING 23 SWG,1481,6108012,KGS,2017-08-26,2016-12-21,22
1482,6108014,SUPER ENAMELLED COPPER  WINDING WIRE 25,1482,6108014,KGS,2017-08-26,2015-04-01,22
1483,6108016,SUPER ENAMELLED COPPER WINDING WIRE 27 SW,1483,6108016,KGS,2016-03-12,2015-12-04,11
1484,6108017,SUPER ENAMELLED COPPER  WINDING WIRE 28,1484,6108017,KGS,2017-08-26,2017-03-16,11
1485,6108031,SUPER ENAMELLED COPPER WINDING WIRE 37,1485,6108031,KGS,2017-08-26,2017-05-12,3
1486,6108033,SUPER ENAMELLED COPPER WINDING  WIRE 21.5,1486,6108033,KGS,2017-08-26,2017-03-16,18
1487,6108037,SUPER ENAMELLED COPPER WINDING WIRE,1487,6108037,KGS,2015-04-10,2012-09-27,10
1488,6110001,BINDING TINNED COPPER WIRE 4 SWG,1488,6110001,KGS,,2004-05-20,20
1489,6110005,HARD DRAWN BARE COPPER 25x3mm STRIP,1489,6110005,KGS,1993-12-16,2016-11-21,90
1490,6110007,TINNED COPPER 50X6mm,1490,6110007,KGS,1993-12-16,2013-08-31,64
1491,6110009,ELECTROLYTIC BARE COPPER CONDUCTOR STRIP,1491,6110009,KGS,1993-12-16,2014-01-28,29
1492,6110017,TINNED COPPER PLATE 600 X 600 X 3.15 MM THICK F,1492,6110017,NOS,1995-03-10,1992-11-24,4
1493,6110026,TINNER COPPER PLATES 600x600x3.15mm,1493,6110026,NOS,1993-04-27,2013-10-11,3
1494,6110032,ELECTROLYTIC GRADE SOFT DRAWN ANNEALED T,1494,6110032,KGS,1997-11-07,2015-11-09,77
1495,6112004,230 MICRON CLEANED ANNEALED AND,1495,6112004,MTR,2017-06-30,2015-06-20,1040
1496,6114001,CABLE SOCKETS 30 AMPS,1496,6114001,NOS,2005-02-04,2013-02-23,13
1497,6114005,CABLE SOCKETS 400 AMPS,1497,6114005,NOS,1999-01-30,2005-03-19,2
1498,6114006,COPPER TUBULAR TERMINAL ENDS SOLDERLESS C,1498,6114006,NOS,2017-10-07,2018-04-23,18
1499,6114008,ALUMINIUM CABLE SOCKETS 10SQM,1499,6114008,NOS,1991-05-09,2014-03-04,122
1500,6114009,COMPRESSION TYPE ALUMINIUM TUBULAR,1500,6114009,NOS,2014-05-21,2018-05-03,52
1501,6114010,COMPRESSION TYPE ALUMINIUM TUBULAR,1501,6114010,NOS,2013-07-31,2016-10-03,27
1502,6114011,COMPRESSION TYPE ALUMINIUM TUBULAR TERMI,1502,6114011,NOS,2017-09-01,2017-05-06,15
1503,6114012,COMPRESSION TYPE ALUMINIUM TUBULAR TERMI,1503,6114012,NOS,2017-09-01,2017-05-06,52
1504,6114013,COMPRESSION TYPE ALUMINIUM TUBULAR TERMI,1504,6114013,NOS,2014-05-21,2017-12-07,13
1505,6114014,COMPRESSION TYPE ALUMINIUM TUBULAR TERMI,1505,6114014,NOS,1992-12-12,2006-11-29,18
1506,6114015,COMPRESSION TYPE ALUMINIUM TUBULAR TERMI,1506,6114015,NOS,2006-06-29,2016-04-13,40
1507,6114024,COMPRESSION TYPE ALUMINIUM TUBULAR TERMI,1507,6114024,NOS,2006-06-29,2013-12-17,37
1508,6114027,COMPRESSION TYPE ALUMINIUM TUBULAR TERMI,1508,6114027,NOS,2017-09-01,2017-05-06,26
1509,6114028,COMPRESSION TYPE ALUMINIUM TUBULAR TERMI,1509,6114028,NOS,2017-09-01,2006-11-29,10
1510,6114030,COPPER TUBULAR TERMINAL ENDS SOLDERLESS C,1510,6114030,NOS,2017-10-07,2017-05-06,30
1511,6114031,COPPER TUBULAR TERMINAL ENDS SOLDERLESS C,1511,6114031,NOS,2016-12-23,2018-03-02,16
1512,6114037,SALZER  MAKE  SLOTTED  HORIZONTAL CABLE  DU,1512,6114037,NOS,2017-09-26,2017-04-27,130
1513,6114038,SALZER MAKE  SLOTTED HORIZONTAL CABLE DUCT,1513,6114038,NOS,2017-09-26,2017-01-03,155
1514,6114039,SALZER MAKE SLOTTED HORIZONTAL CABLE DUCT,1514,6114039,NOS,2015-12-21,2017-04-05,110
1515,6115001,FLANGED TYPE BRASS CABLE GLAND WITH G.I NUT,1515,6115001,NOS,2016-12-23,2018-06-26,36
1516,6115003,FLANGED TYPE BRASS CABLE GLAND WITH G.I NUT,1516,6115003,NOS,2016-12-23,2018-06-26,9
1517,6115006,FLANGED TYPE BRASS CABLE GLANDS WITH G.I.,1517,6115006,NOS,2017-09-12,2017-05-06,6
1518,6115007,FLANGED TYPE BRASS CABLE GLAND WITH G.I NUT,1518,6115007,NOS,2017-09-12,2017-09-25,19
1519,6115009,FLANGED TYPE BRASS CABLE GLAND WITH  G.I NU,1519,6115009,NOS,2014-06-10,2017-03-16,16
1520,6115010,FLANGED TYPE BRASS CABLE GLAND WITH G.I NUT,1520,6115010,NOS,2014-08-14,2015-07-22,19
1521,6115011,FLANGED TYPE BRASS CABLE GLAND WITH G.I NUT,1521,6115011,NOS,2014-08-14,2018-05-09,13
1522,6115013,FLANGED TYPE BRASS CABLE GLAND WITH G.I NUT,1522,6115013,NOS,2006-09-18,2013-12-31,18
1523,6115016,FLANGED TYPE CABLE GLANDS WITH GI NUT & BOL,1523,6115016,NOS,1996-08-28,2018-01-27,3
1524,6116009,CABLE TRAYS TEES 150 mm,1524,6116009,NOS,1993-02-24,2003-03-31,3
1525,6117016,ELMEX MAKE END PLATE CST -10 TYPE EPX,1525,6117016,NOS,1992-01-13,1999-06-03,8
1526,6119007,LIGHTNING ARRESTER FOR 11KV WIRE,1526,6119007,NOS,,1992-05-12,5
1527,6119008,ANTI CORROSIVE COMPOUND CRIMPING PASTE  F,1527,6119008,NOS,2017-09-01,2017-05-06,4
1528,6119015,"CABLE END TERMINATION KIT, OUT DOOR, HEAT S",1528,6119015,NOS,2012-08-25,2012-06-18,1
1529,6119040,HEAT SHRINKABLE STRAIGHT THROUGH JOINT FO,1529,6119040,SET,2014-05-05,2014-01-21,4
1530,6119044,-DO- CABLES OF 3.5 CORE X 150 SQ.MM.,1530,6119044,SET,2014-05-05,2015-12-01,1
1531,6119048,-DO- COPPER CONDUCTOR CABLE OF 4 CORE  X 1.,1531,6119048,SET,2014-05-05,2016-03-29,3
1532,6119049,-DO- COPPER CONDUCTOR CABLE OF 4 CORE  X 2.,1532,6119049,SET,2014-05-05,2016-03-29,3
1533,6119050,--DO- ALUMINIUM CONDUCTOR CABLE OF 3.5  COR,1533,6119050,SET,2014-05-05,2015-05-28,3
1534,6119051,HEAT SHRINKABLE STRAIGHT THROUGH JOINT FO,1534,6119051,SET,2014-05-21,,2
1535,6201002,GLS BULB 15 WATTS 230 / 250 V GRADE 2 PIN B 22,1535,6201002,NOS,2017-09-06,2018-04-20,35
1536,6201007,"BULB 200 WATTS, 230/250V GRADE 2 PIN B.22 CAP W",1536,6201007,NOS,1997-10-24,2008-11-20,28
1537,6201008,BULB 500 WATTS 230/ 250V GRADE SCREW CAP WI,1537,6201008,NOS,1998-04-01,2018-03-14,3
1538,6201017,HALOGEN LAMP 1000 WATTS,1538,6201017,NOS,1993-12-06,2006-08-24,8
1539,6201020,FLOUROSCENT TUBE 2'X20W,1539,6201020,NOS,1993-11-11,2013-08-08,42
1540,6201021,TUBE LIGHT FLUORESCENT LAMP  BIPIN CAP,1540,6201021,NOS,2018-02-12,2018-07-25,442
1541,6201023,FLUORESCENT LIGHT FITTINGS 2'x20W TWIN OUT D,1541,6201023,NOS,2001-11-23,2006-01-05,1
1542,6201027,CORROSION PROOF LUMINAIRE SUITABLE FOR 2 N,1542,6201027,NOS,2017-09-06,2018-03-28,3
1543,6201028,FLUORESCENT TUBE TWIN INDOOR TUBE FITTING (,1543,6201028,NOS,2017-09-06,2018-07-19,7
1544,6201033,"HALOGEN AUTO LAMP 50TO 60W , 24 V PIN BGR",1544,6201033,NOS,1993-10-22,2006-01-16,21
1545,6201036,BULB 12V 6WATTS,1545,6201036,NOS,2002-03-16,2002-03-25,12
1546,6201038,INDICATOR LAMP 230V PINTYPE,1546,6201038,NOS,1993-07-22,2011-03-11,59
1547,6201072,"COMPACT FLUORESCENT LAMP 23W  (CFL), 230",1547,6201072,NOS,2015-11-20,2017-05-18,15
1548,6201085,DECORATIVE RECESS MOUNTED LUMINAIRES SUI,1548,6201085,NOS,2000-01-14,2014-11-29,3
1549,6201109,COMPACT FLOURESCENT LAMP 14 W (CFL) 230/250,1549,6201109,NOS,2017-09-06,2016-09-01,20
1550,6201111,COMPACT FLOURESCENT LAMP 27W,1550,6201111,NOS,2015-12-28,2017-09-11,10
1551,6201117,COMPACT FLOURESCENT LAMP 8 W (CFL) 230/,1551,6201117,NOS,2017-09-06,2017-12-12,10
1552,6201120,"CFL LAMP 36 WATTS LENGTH 420 MM, BASE: 2G11.",1552,6201120,NOS,2017-09-06,2018-05-09,13
1553,6201126,CFL STREET LIGHT LUMINAIRE WITH LAMP,1553,6201126,SET,2017-05-26,2018-05-09,3
1554,6201129,"GLS BULB 40 WATTS, 230/250V, GRADE 2 PIN B 22  C",1554,6201129,NOS,2017-12-06,2018-07-27,18
1555,6202003,HIGH PRESSURE MERCURY VAPOUR LAMP 250 WAT,1555,6202003,NOS,2017-09-06,2018-01-05,35
1556,6202005,MERCURY VAPOUR HIGHBAY FITTINGS SUITABLE F,1556,6202005,NOS,2018-02-12,2017-10-06,8
1557,6203001,HIGH PRESSURE SODIUM VAPOUR LAMP,1557,6203001,NOS,2017-09-06,2018-05-08,6
1558,6203004,ELECTRONIC IGNITOR SUITABLE FOR 70 / 250 / 400,1558,6203004,NOS,2017-09-06,2018-05-08,18
1559,6203005,HIGH PRESSURE SODIUM  VAPOUR LUMINAIRE STR,1559,6203005,NOS,2017-09-06,2016-12-02,10
1560,6203010,HIGH PRESSURE SODIUM VAPOUR LAMP 70,1560,6203010,NOS,2017-12-06,2018-05-08,10
1561,6203011,HIGH PRESSURE SODIUM VAPOUR STREET LIGHT F,1561,6203011,NOS,2017-09-06,2018-02-21,8
1562,6203018,FLOOD LIGHT LUMINAIRE(NON-INTEGRAL TYPE) FO,1562,6203018,NOS,2015-07-17,2016-12-02,4
1563,6203021,CAST ALUMINIUM WEATHER PROOF CONTROL,1563,6203021,NOS,2014-12-08,2016-11-29,7
1564,6203022,AVIATION OBSTRUCTION LUMINAIRE WITH CAST A,1564,6203022,NOS,2010-05-15,2016-03-05,2
1565,6203023,HIGH PRESSURE SODIUM VAPOUR LAMP,1565,6203023,NOS,2017-09-06,2018-06-28,9
1566,6207003,PEST-O-FLASH SPARE: TUBE LIGHT STARTER 110V,1566,6207003,NOS,2013-09-13,2018-02-27,10
1567,6208007,HEAVY DUTY POLYSTER FILLED COPPER WOUND,1567,6208007,NOS,2017-09-06,2018-05-08,7
1568,6208013,HEAVY DUTY POLYSTER FILLED COPPER WOUND B,1568,6208013,NOS,2017-09-06,2018-06-21,2
1569,6209004,"ANGLE HOLDER 240V GRADE DELUXE IVORY,",1569,6209004,NOS,2015-11-16,2016-04-16,8
1570,6209015,STARTER BASE HOLDER   DUST PROOF BARREL S,1570,6209015,NOS,2017-11-03,2018-06-09,75
1571,6209016,SCREW TYPE BULB  HOLDER  E-27 SUITABLE FOR,1571,6209016,NOS,2015-11-28,2015-06-30,10
1572,6210002,"FLUSH TYPE SWITCH 6A, 240V GRADE ONE WAY PE",1572,6210002,NOS,2016-09-19,2018-07-06,50
1573,6210005,"FLUSH TYPE SWITCH BELL PUSH 6A, 240V GRADE, P",1573,6210005,NOS,2017-01-07,2017-11-02,4
1574,6210017,"FLUSH TYPE SWITCH SOCKET 5 IN ONE, 20/10A, 24",1574,6210017,NOS,2017-09-01,2018-06-13,2
1575,6210018,"FLUSH TYPE SWITCH SOCKET COMBINED 6A, 240V G",1575,6210018,NOS,2017-09-01,2018-04-30,85
1576,6210023,3 PIN TOP 6 AMPS 240 V GRADE PLUG TOP POLYCAR,1576,6210023,NOS,2015-12-12,2018-06-21,47
1577,6210028,"3 PIN TOP 16 AMPS, 240 V GRADE PLUG TOP POLYCA",1577,6210028,NOS,2015-12-12,2017-03-22,10
1578,6210031,SPRING LOADED ROTARY LOCK HOLDER  FOR 36/,1578,6210031,NOS,2017-08-29,2018-05-16,49
1579,6210049,5A TWO WAY SWITCH CAT NO.26402 A MK TYPE.,1579,6210049,NOS,2017-01-07,2017-12-27,1
1580,6210050,16 AMPS RATING ONE WAY SWITCH  WITH INDICAT,1580,6210050,NOS,2017-01-07,2016-09-01,2
1581,6210051,6 / 5 AMPS RATING  3 PIN SOCKET OUTLET  CAT NO,1581,6210051,NOS,2000-12-20,2009-12-28,1
1582,6210053,6/ 16 AMPS RATING 3 PIN COMBINED SHUTTERED S,1582,6210053,NOS,2007-09-26,2012-09-01,16
1583,6210054,5 / 6 AMPS RATING ONE WAY SP PUSH SWITCH WIT,1583,6210054,NOS,2007-09-26,2015-11-04,9
1584,6210055,"FAN REGULATOR, DELUXE SERIES 100WATT/240V A",1584,6210055,NOS,2017-09-01,2017-05-06,10
1585,6210072,FAN SPEED CONTROLLER 400 W CAT NO.26481 MK I,1585,6210072,NOS,2017-09-01,2017-07-14,5
1586,6211011,"PVC COUPLING 1/2""",1586,6211011,NOS,2014-03-20,2014-03-28,10
1587,6211014,PVC TEE 12MM,1587,6211014,NOS,,2005-07-16,119
1588,6211044,PVC WATER BAR SINTEX MAKE 150 mm THICK,1588,6211044,NOS,1994-11-16,1995-03-30,50
1589,6212004,M.S.METAL BOX  250 X 200 X 75 MM SHEET THICKNE,1589,6212004,NOS,2016-05-21,2017-09-22,5
1590,6212005,M.S.METAL BOX  300 X 200 X 75 MM SHEET THICKNE,1590,6212005,NOS,2016-05-21,2017-09-22,3
1591,6212008,M.S  METAL BOX  250 X 150 X 75 MM SHEET THICKNE,1591,6212008,NOS,2016-05-21,2017-09-22,5
1592,6212009,M.S. METAL  BOX 300 X 450 X 75 MM SHEET THICKNE,1592,6212009,NOS,2010-10-29,2016-11-17,4
1593,6212013,SINTEX  MAKE HOT PRESS MOUNTED SMC JUNCTIO,1593,6212013,NOS,2017-06-30,2017-11-02,9
1594,6212014,SINTEX  MAKE HOT PRESS MOUNTED SMC  JUNCTI,1594,6212014,NOS,2017-06-30,2018-01-09,12
1595,6212018,-DO- OUTER DIMENSION 333X233X120MM AND INNE,1595,6212018,NOS,2017-06-30,2018-01-09,10
1596,6212019,SINTEX MAKE HOT PRESS MOUNTED SMC JUNCTIO,1596,6212019,NOS,2005-02-15,2013-12-30,3
1597,6212020,-DO-OUTER DIMENSION 430 X 265 X 170 MM AND IN,1597,6212020,NOS,2017-06-30,2017-08-09,8
1598,6212021,-DO-OUTER DIMENSION 560 X 280 X 170 MM AND IN,1598,6212021,NOS,2014-02-19,2014-11-05,1
1599,6214002,TEAK WOOD BOX 150X150MM,1599,6214002,NOS,,2002-03-30,27
1600,6215006,GE POWER CONTROLS  / COOPER BUSSMANMAKE H,1600,6215006,NOS,2015-11-16,2015-05-13,3
1601,6215008,"GE POWER  CONTROLS MAKE HBC, BOLTED TYPE  F",1601,6215008,NOS,2016-12-10,2016-09-06,3
1602,6215009,GE POWER / COOPER BUSSMANN CONTROLS  MAK,1602,6215009,NOS,2014-04-08,2012-10-29,3
1603,6215010,GE POWER CONTROLS/ COOPER BUSSMANN  MAK,1603,6215010,NOS,2017-11-04,2018-05-29,1
1604,6215013,GE POWER  CONTROL/ COPPER BUSSMAN  MAKE H,1604,6215013,NOS,2016-03-12,2015-10-19,9
1605,6215014,"L & T MAKE HRC FUSE LINKS TYPE HN FOR 415 V, 5",1605,6215014,NOS,2006-11-17,2014-08-22,22
1606,6215015,GE POWER CONTROL MAKE HBC FUSE LINKS BS T,1606,6215015,NOS,2012-01-07,2014-08-26,14
1607,6215017,"SIEMENS MAKE HRC FUSE LINKS 415 VOLTS , AC 50",1607,6215017,NOS,2014-07-17,2016-09-19,3
1608,6215023,GE POWER / COOPER BUSS MANN CONTROLS MAK,1608,6215023,NOS,2014-04-08,2012-08-03,4
1609,6215026,"L&T MAKE HRC LINKS TYPE HN FOR 415V, 50HZ SUI",1609,6215026,NOS,2017-09-26,2017-03-06,9
1610,6215031,GE POWER  CONTROL / COOPER BUSSMANMAKE H,1610,6215031,NOS,2015-11-16,2014-12-24,3
1611,6215033,GE POWER CONTROLS HBC BOLTED FUSE LINK WI,1611,6215033,NOS,2016-03-12,2015-10-19,3
1612,6215041,GE POWER CONTROLS HBC BOLTED FUSE LINK WI,1612,6215041,NOS,2016-03-12,2015-11-06,3
1613,6215048,"SIEMENS MAKE HRC FUSE LINKS 415 VOLTS, AC, 50",1613,6215048,NOS,2014-07-17,2014-03-14,6
1614,6215049,GE POWER CONTROLS MAKE PANNEL MOUNTING S,1614,6215049,NOS,2016-12-10,2016-02-01,1
1615,6215050,GE POWERS MAKE PANNEL MOUNTING SWITCH DI,1615,6215050,NOS,2015-11-16,,1
1616,6216004,TINNED FUSE COPPER WIRE 25 SWG,1616,6216004,KGS,2016-12-23,2015-06-16,2
1617,6216005,TINNED FUSE COPPER WIRE 30 SWG,1617,6216005,KGS,2016-12-23,2015-06-16,2
1618,6217003,FUSE UNIT 30/32 AMPS,1618,6217003,NOS,,2015-10-24,6
1619,6217009,300 A LUG TYPE FUSE CARRIER WITH BASE (PORCEL,1619,6217009,NOS,2016-09-13,2015-07-14,4
1620,6220020,HEAVY DUTY BRASS BATTERY TERMINAL WITH SU,1620,6220020,SET,2016-12-23,2016-09-09,10
1621,6220049,L&T MAKE MN2 TYPE BIMITED OVER LOAD RELAY R,1621,6220049,NOS,1999-02-18,2005-07-16,1
1622,6220051,"SALZAR MAKE 10A , AMMETER SELECTOR SWITCH,",1622,6220051,NOS,2015-12-21,2015-07-30,4
1623,6220060,"SALZER MAKE 6A, VOLTMETER SELECTOR SWITCH",1623,6220060,NOS,2016-12-20,2017-08-14,2
1624,6301016,"SQUARE ROD ASSEMBLY FOR ICDP 240 V, 16 AMPS",1624,6301016,NOS,2013-12-26,2017-05-31,1
1625,6301020,"FUSE BASE FOR, ICDP 240 V, 16 Amps SWITCH.",1625,6301020,NOS,2013-04-12,2017-03-16,1
1626,6301022,"FUSE BASE FOR , ICTP 415 V , 16 Amps SWITCH",1626,6301022,NOS,2006-12-29,2014-03-15,4
1627,6301024,"FUSE CARRIER FOR , ICDP 240 V , 16 Amps SWITCH",1627,6301024,NOS,2006-12-29,2013-05-13,6
1628,6301029,"HANDLE FOR , ICDP 240 V , 32 Amps SWITCH",1628,6301029,NOS,2008-05-14,2017-03-16,2
1629,6302021,E.E MAKE SWITCH 110 AMPS AND 415V,1629,6302021,NOS,,2005-07-14,1
1630,6302022,"E.E MAKE SWITCH TYPE SP02, AC 415 VOLTS 63AMP",1630,6302022,NOS,1999-02-24,2017-11-22,12
1631,6302023,GE POWER CONTROLS MAKE PANEL MOUNTING,1631,6302023,NOS,2003-06-19,2013-12-30,10
1632,6302025,"GE POWER CONTROLS MAKE TYPE  CMM, 125 AMP",1632,6302025,NOS,2001-03-08,1999-03-19,3
1633,6302026,GE POWER CONTROLS  MAKE TYPE CMM 250 AMP,1633,6302026,NOS,1994-09-28,2005-07-15,1
1634,6302027,GE POWER CONTROLS MAKE TYPE CMM 400 AMPS,1634,6302027,NOS,1994-09-28,2005-07-15,1
1635,6302028,GE POWER CONTROLS MAKE PANNEL MOUNTING T,1635,6302028,NOS,2016-12-10,2016-05-21,4
1636,6302029,GE POWER CONTROLS  MAKE PANNEL MOUNTING S,1636,6302029,NOS,2007-09-15,2005-07-15,1
1637,6302031,MDS LOAD CONTACT -D-3000 TPN DISTRIBUTION B,1637,6302031,SET,1992-10-22,2005-07-15,1
1638,6302044,GE POWERCONTROLS  MAKE TYPE CMM 200 AMPS,1638,6302044,NOS,2016-12-10,2015-12-23,1
1639,6302054,GE POWER  CONTROL  MAKE TRIPLE POLE,1639,6302054,NOS,2015-07-15,2014-12-02,1
1640,6302203,GE POWER CONTRROLS/COOPER BUSSMANN MAK,1640,6302203,NOS,2017-11-04,2017-01-27,11
1641,6302209,GE POWER CONTROLS  / COOPER BUSSMANMAKE M,1641,6302209,NOS,2016-03-12,2015-05-13,6
1642,6302210,GE POWER CONTROLS  MAKE MOULDED FUSE HOL,1642,6302210,NOS,1999-03-13,2010-04-12,6
1643,6302211,GEC ALSTHOM MAKE MOULDED FUSE HOLDER  20 A,1643,6302211,NOS,2003-04-19,,24
1644,6302215,DB WITH INDUSTRIAL METAL PLUG AND SOCKET 20,1644,6302215,NOS,2016-09-23,2018-07-07,2
1645,6302216,DB WITH INDUSTRIAL METAL PLUG AND SOCKET 20,1645,6302216,NOS,2016-09-23,2018-06-06,4
1646,6302220,"MCB ,FOUR POLE  16A .",1646,6302220,NOS,2016-07-29,2017-10-04,1
1647,6302221,RCBO WITH EARTH LEAKAGE OVERLOAD&SHORT C,1647,6302221,NOS,2016-09-19,2016-02-16,5
1648,6302222,"RCBO WITH EARTH LEAKAGE, OVERLOAD&SHORT C",1648,6302222,NOS,2016-07-29,2016-02-16,5
1649,6302226,"RCBO WITH EARTH LEAKAGE, OVERLOAD & SHORT",1649,6302226,NOS,2012-12-12,2016-03-01,1
1650,6302227,MCB TPN DISTRIBUTION BOARD DOUBLE DOOR TY,1650,6302227,NOS,2017-09-01,2016-02-10,1
1651,6302229,"RCBO WITH EARTH LEAKAGE, OVERLOAD&SHORT C",1651,6302229,NOS,2014-10-23,2018-02-15,1
1652,6302236,"DISTRIBUTION BOARD IN SHEET ENCLOSURE, HRC F",1652,6302236,NOS,2016-09-13,2016-01-16,1
1653,6302239,"RCBO WITH EARTH LEAKAGE, OVERLOAD&SHORT",1653,6302239,NOS,2017-09-01,2017-12-18,4
1654,6306008,"MENCO BRAND  CHANGEOVER SWITCH, METAL CL",1654,6306008,NOS,1997-10-15,,1
1655,6309001,GE POWER CONTROLS/COOPER BUSSMANN   MAK,1655,6309001,NOS,2017-11-17,2018-04-11,3
1656,6309003,GE POWER CONTROLS MAKE WALL MOUNTED TPN,1656,6309003,NOS,2016-12-10,2015-05-23,1
1657,6309024,"PULL CORD SWITCH WITH 1 NO+ 1 NC, CONTACT",1657,6309024,NOS,2016-06-29,2016-05-27,19
1658,6309025,DOUBLE DISPLAYMENT TYPE LEVEL,1658,6309025,NOS,2015-12-05,2014-11-10,2
1659,6309033,GE MAKE TP MOVING CONTACT ASSEMBLY SUITA,1659,6309033,NOS,2015-11-16,2015-05-13,2
1660,6309034,GE MAKE TP SHROUDED BASE ASSEMBLY SUITAB,1660,6309034,NOS,2016-02-01,2015-10-19,2
1661,6309035,GE MAKE TP MOVING CONTACT ASSEMBLY SUITA,1661,6309035,NOS,2014-11-07,2018-04-20,3
1662,6309036,GE MAKE TP SHROUDED BASE ASSEMBLY SUITAB,1662,6309036,NOS,2014-11-07,2018-04-20,3
1663,6309037,GE MAKE TP MOVING CONTACT ASSEMBLY SUITA,1663,6309037,NOS,2014-11-20,2012-10-29,4
1664,6309039,GE MAKE TP MOVING CONTACT ASSEMBLY SUITA,1664,6309039,NOS,2014-11-20,2013-11-25,4
1665,6309042,SIEMENS MAKE HEAVY DUTY TPN SWITCH,1665,6309042,NOS,2009-03-09,2017-02-06,2
1666,6309043,GE POWER CONTROLS MAKE PANNEL MOUNTING S,1666,6309043,NOS,2016-12-10,2015-06-01,1
1667,6310001,L&T MAKE 32 A SWITCH FUSE UNIT IN SHEET STEE,1667,6310001,NOS,2016-12-20,2016-06-20,15
1668,6310005,"SALZER MAKE 6A, AMMETER SELECTOR SWITCH, C",1668,6310005,NOS,2017-09-26,2017-03-06,3
1669,6310027,"L&T MAKE ON-OFF SWITCH, TYPE NO.SG 16 61199 B",1669,6310027,NOS,2013-01-21,2015-08-22,7
1670,6310028,"L&T MAKE ON-OFF SWITCH, TYPE NO.S6 61001, B13",1670,6310028,NOS,2016-04-01,2016-01-16,5
1671,6311037,"MCB,  SINGLE POLE 16 AMPS.",1671,6311037,NOS,2017-03-16,2018-02-22,1
1672,6311040,"MCB, THREE POLE 63 Amps.",1672,6311040,NOS,2016-07-29,2017-09-15,2
1673,6311043,"MCB, SINGLE POLE 6 AMPS",1673,6311043,NOS,2017-03-16,2017-10-16,8
1674,6315002,BUTT CONNECTORS 10SQMM,1674,6315002,NOS,,2007-10-23,144
1675,6315004,BUTT CONNECTORS 25SQMM,1675,6315004,NOS,,2007-10-23,70
1676,6401002,"AC AMMETER  0-800 CTR , RANGE 0-800 TO 800/5A",1676,6401002,NOS,,2001-12-01,1
1677,6401003,"A.C AMMETER 144MM CTR , RANGE  0-30 AMPS ,30/",1677,6401003,NOS,,2007-11-17,1
1678,6401009,"AC AMMETER 0-1200 CTR , RANGE  1200/5A, 96MM S",1678,6401009,NOS,,2007-11-17,1
1679,6401010,MECO MAKE,1679,6401010,NOS,2015-05-15,2016-01-30,9
